 ,Area,Mean,Min,Max
30938,545.659,255,255,255
30939,388.688,255,255,255
30940,231.718,255,255,255
30941,343.840,255,255,255
30942,261.617,255,255,255
30943,254.142,255,255,255
30944,224.243,255,255,255
30945,134.546,255,255,255
30946,1898.593,255,255,255
30947,388.688,255,255,255
30948,396.163,255,255,255
30949,1158.590,255,255,255
30950,67.273,255,255,255
30951,269.092,255,255,255
30952,284.041,255,255,255
30953,231.718,255,255,255
30954,201.819,255,255,255
30955,725.053,255,255,255
30956,306.466,255,255,255
30957,321.415,255,255,255
30958,291.516,255,255,255
30959,508.285,255,255,255
30960,276.567,255,255,255
30961,134.546,255,255,255
30962,149.495,255,255,255
30963,239.193,255,255,255
30964,343.840,255,255,255
30965,328.890,255,255,255
30966,351.314,255,255,255
30967,276.567,255,255,255
30968,470.911,255,255,255
30969,156.970,255,255,255
30970,284.041,255,255,255
30971,433.537,255,255,255
30972,336.365,255,255,255
30973,321.415,255,255,255
30974,216.768,255,255,255
30975,418.587,255,255,255
30976,500.810,255,255,255
30977,433.537,255,255,255
30978,336.365,255,255,255
30979,261.617,255,255,255
30980,403.638,255,255,255
30981,89.697,255,255,255
30982,276.567,255,255,255
30983,328.890,255,255,255
30984,351.314,255,255,255
30985,366.264,255,255,255
30986,269.092,255,255,255
30987,269.092,255,255,255
30988,642.831,255,255,255
30989,388.688,255,255,255
30990,321.415,255,255,255
30991,642.831,255,255,255
30992,336.365,255,255,255
30993,239.193,255,255,255
30994,269.092,255,255,255
30995,269.092,255,255,255
30996,418.587,255,255,255
30997,373.739,255,255,255
30998,201.819,255,255,255
30999,194.344,255,255,255
31000,306.466,255,255,255
31001,313.941,255,255,255
31002,112.122,255,255,255
31003,164.445,255,255,255
31004,134.546,255,255,255
31005,328.890,255,255,255
31006,261.617,255,255,255
31007,515.759,255,255,255
31008,366.264,255,255,255
31009,388.688,255,255,255
31010,328.890,255,255,255
31011,597.982,255,255,255
31012,336.365,255,255,255
31013,291.516,255,255,255
31014,396.163,255,255,255
31015,1285.661,255,255,255
31016,231.718,255,255,255
31017,343.840,255,255,255
31018,979.195,255,255,255
31019,127.071,255,255,255
31020,792.326,255,255,255
31021,590.507,255,255,255
31022,455.961,255,255,255
31023,231.718,255,255,255
31024,216.768,255,255,255
31025,358.789,255,255,255
31026,1420.207,255,255,255
31027,358.789,255,255,255
31028,201.819,255,255,255
31029,246.668,255,255,255
31030,231.718,255,255,255
31031,351.314,255,255,255
31032,560.608,255,255,255
31033,351.314,255,255,255
31034,590.507,255,255,255
31035,321.415,255,255,255
31036,336.365,255,255,255
31037,224.243,255,255,255
31038,844.649,255,255,255
31039,373.739,255,255,255
31040,67.273,255,255,255
31041,209.294,255,255,255
31042,358.789,255,255,255
31043,358.789,255,255,255
31044,911.922,255,255,255
31045,149.495,255,255,255
31046,388.688,255,255,255
31047,695.154,255,255,255
31048,328.890,255,255,255
31049,67.273,255,255,255
31050,336.365,255,255,255
31051,672.730,255,255,255
31052,328.890,255,255,255
31053,553.133,255,255,255
31054,620.406,255,255,255
31055,246.668,255,255,255
31056,388.688,255,255,255
31057,261.617,255,255,255
31058,433.537,255,255,255
31059,67.273,255,255,255
31060,269.092,255,255,255
31061,448.486,255,255,255
31062,321.415,255,255,255
31063,426.062,255,255,255
31064,814.750,255,255,255
31065,321.415,255,255,255
31066,313.941,255,255,255
31067,261.617,255,255,255
31068,822.225,255,255,255
31069,351.314,255,255,255
31070,224.243,255,255,255
31071,358.789,255,255,255
31072,276.567,255,255,255
31073,67.273,255,255,255
31074,627.881,255,255,255
31075,284.041,255,255,255
31076,156.970,255,255,255
31077,89.697,255,255,255
31078,276.567,255,255,255
31079,388.688,255,255,255
31080,740.003,255,255,255
31081,231.718,255,255,255
31082,142.021,255,255,255
31083,336.365,255,255,255
31084,859.599,255,255,255
31085,246.668,255,255,255
31086,276.567,255,255,255
31087,485.860,255,255,255
31088,254.142,255,255,255
31089,530.709,255,255,255
31090,867.074,255,255,255
31091,403.638,255,255,255
31092,112.122,255,255,255
31093,284.041,255,255,255
31094,231.718,255,255,255
31095,171.920,255,255,255
31096,306.466,255,255,255
31097,284.041,255,255,255
31098,328.890,255,255,255
31099,328.890,255,255,255
31100,695.154,255,255,255
31101,298.991,255,255,255
31102,313.941,255,255,255
31103,336.365,255,255,255
31104,313.941,255,255,255
31105,1173.540,255,255,255
31106,89.697,255,255,255
31107,246.668,255,255,255
31108,67.273,255,255,255
31109,171.920,255,255,255
31110,792.326,255,255,255
31111,201.819,255,255,255
31112,156.970,255,255,255
31113,358.789,255,255,255
31114,971.721,255,255,255
31115,388.688,255,255,255
31116,837.175,255,255,255
31117,493.335,255,255,255
31118,261.617,255,255,255
31119,89.697,255,255,255
31120,418.587,255,255,255
31121,291.516,255,255,255
31122,1181.014,255,255,255
31123,2272.331,255,255,255
31124,358.789,255,255,255
31125,336.365,255,255,255
31126,67.273,255,255,255
31127,583.032,255,255,255
31128,149.495,255,255,255
31129,470.911,255,255,255
31130,695.154,255,255,255
31131,246.668,255,255,255
31132,89.697,255,255,255
31133,269.092,255,255,255
31134,358.789,255,255,255
31135,179.395,255,255,255
31136,620.406,255,255,255
31137,67.273,255,255,255
31138,321.415,255,255,255
31139,351.314,255,255,255
31140,179.395,255,255,255
31141,239.193,255,255,255
31142,164.445,255,255,255
31143,313.941,255,255,255
31144,493.335,255,255,255
31145,321.415,255,255,255
31146,373.739,255,255,255
31147,134.546,255,255,255
31148,231.718,255,255,255
31149,194.344,255,255,255
31150,269.092,255,255,255
31151,695.154,255,255,255
31152,620.406,255,255,255
31153,343.840,255,255,255
31154,119.596,255,255,255
31155,328.890,255,255,255
31156,1038.994,255,255,255
31157,433.537,255,255,255
31158,313.941,255,255,255
31159,351.314,255,255,255
31160,261.617,255,255,255
31161,508.285,255,255,255
31162,590.507,255,255,255
31163,127.071,255,255,255
31164,388.688,255,255,255
31165,313.941,255,255,255
31166,575.558,255,255,255
31167,396.163,255,255,255
31168,388.688,255,255,255
31169,1106.267,255,255,255
31170,336.365,255,255,255
31171,396.163,255,255,255
31172,67.273,255,255,255
31173,269.092,255,255,255
31174,366.264,255,255,255
31175,1577.177,255,255,255
31176,343.840,255,255,255
31177,657.780,255,255,255
31178,171.920,255,255,255
31179,3767.286,255,255,255
31180,3984.055,255,255,255
31181,67.273,255,255,255
31182,441.012,255,255,255
31183,67.273,255,255,255
31184,209.294,255,255,255
31185,1233.338,255,255,255
31186,254.142,255,255,255
31187,179.395,255,255,255
31188,142.021,255,255,255
31189,1816.370,255,255,255
31190,896.973,255,255,255
31191,1487.480,255,255,255
31192,911.922,255,255,255
31193,358.789,255,255,255
31194,328.890,255,255,255
31195,89.697,255,255,255
31196,276.567,255,255,255
31197,142.021,255,255,255
31198,254.142,255,255,255
31199,306.466,255,255,255
31200,112.122,255,255,255
31201,1367.884,255,255,255
31202,276.567,255,255,255
31203,889.498,255,255,255
31204,478.386,255,255,255
31205,665.255,255,255,255
31206,874.549,255,255,255
31207,186.869,255,255,255
31208,3632.740,255,255,255
31209,261.617,255,255,255
31210,67.273,255,255,255
31211,1053.943,255,255,255
31212,201.819,255,255,255
31213,284.041,255,255,255
31214,859.599,255,255,255
31215,343.840,255,255,255
31216,2033.139,255,255,255
31217,343.840,255,255,255
31218,411.113,255,255,255
31219,201.819,255,255,255
31220,164.445,255,255,255
31221,792.326,255,255,255
31222,313.941,255,255,255
31223,216.768,255,255,255
31224,396.163,255,255,255
31225,665.255,255,255,255
31226,448.486,255,255,255
31227,209.294,255,255,255
31228,680.204,255,255,255
31229,874.549,255,255,255
31230,142.021,255,255,255
31231,478.386,255,255,255
31232,142.021,255,255,255
31233,635.356,255,255,255
31234,313.941,255,255,255
31235,179.395,255,255,255
31236,956.771,255,255,255
31237,463.436,255,255,255
31238,112.122,255,255,255
31239,231.718,255,255,255
31240,306.466,255,255,255
31241,508.285,255,255,255
31242,224.243,255,255,255
31243,328.890,255,255,255
31244,276.567,255,255,255
31245,224.243,255,255,255
31246,284.041,255,255,255
31247,336.365,255,255,255
31248,530.709,255,255,255
31249,298.991,255,255,255
31250,769.902,255,255,255
31251,441.012,255,255,255
31252,298.991,255,255,255
31253,164.445,255,255,255
31254,508.285,255,255,255
31255,441.012,255,255,255
31256,418.587,255,255,255
31257,896.973,255,255,255
31258,134.546,255,255,255
31259,306.466,255,255,255
31260,396.163,255,255,255
31261,306.466,255,255,255
31262,426.062,255,255,255
31263,209.294,255,255,255
31264,291.516,255,255,255
31265,725.053,255,255,255
31266,246.668,255,255,255
31267,1083.842,255,255,255
31268,284.041,255,255,255
31269,89.697,255,255,255
31270,336.365,255,255,255
31271,441.012,255,255,255
31272,926.872,255,255,255
31273,276.567,255,255,255
31274,343.840,255,255,255
31275,67.273,255,255,255
31276,231.718,255,255,255
31277,194.344,255,255,255
31278,448.486,255,255,255
31279,1315.560,255,255,255
31280,2354.554,255,255,255
31281,112.122,255,255,255
31282,575.558,255,255,255
31283,224.243,255,255,255
31284,844.649,255,255,255
31285,343.840,255,255,255
31286,418.587,255,255,255
31287,545.659,255,255,255
31288,2436.776,255,255,255
31289,485.860,255,255,255
31290,119.596,255,255,255
31291,306.466,255,255,255
31292,441.012,255,255,255
31293,67.273,255,255,255
31294,956.771,255,255,255
31295,373.739,255,255,255
31296,239.193,255,255,255
31297,358.789,255,255,255
31298,822.225,255,255,255
31299,164.445,255,255,255
31300,127.071,255,255,255
31301,642.831,255,255,255
31302,291.516,255,255,255
31303,224.243,255,255,255
31304,284.041,255,255,255
31305,411.113,255,255,255
31306,194.344,255,255,255
31307,239.193,255,255,255
31308,366.264,255,255,255
31309,672.730,255,255,255
31310,306.466,255,255,255
31311,291.516,255,255,255
31312,635.356,255,255,255
31313,89.697,255,255,255
31314,321.415,255,255,255
31315,179.395,255,255,255
31316,994.145,255,255,255
31317,575.558,255,255,255
31318,321.415,255,255,255
31319,269.092,255,255,255
31320,515.759,255,255,255
31321,366.264,255,255,255
31322,224.243,255,255,255
31323,321.415,255,255,255
31324,1913.542,255,255,255
31325,1607.076,255,255,255
31326,538.184,255,255,255
31327,343.840,255,255,255
31328,568.083,255,255,255
31329,336.365,255,255,255
31330,926.872,255,255,255
31331,67.273,255,255,255
31332,239.193,255,255,255
31333,321.415,255,255,255
31334,89.697,255,255,255
31335,366.264,255,255,255
31336,112.122,255,255,255
31337,328.890,255,255,255
31338,306.466,255,255,255
31339,911.922,255,255,255
31340,134.546,255,255,255
31341,254.142,255,255,255
31342,112.122,255,255,255
31343,433.537,255,255,255
31344,67.273,255,255,255
31345,4238.197,255,255,255
31346,336.365,255,255,255
31347,231.718,255,255,255
31348,1838.794,255,255,255
31349,284.041,255,255,255
31350,1487.480,255,255,255
31351,583.032,255,255,255
31352,1098.792,255,255,255
31353,388.688,255,255,255
31354,276.567,255,255,255
31355,119.596,255,255,255
31356,231.718,255,255,255
31357,261.617,255,255,255
31358,411.113,255,255,255
31359,201.819,255,255,255
31360,201.819,255,255,255
31361,1203.439,255,255,255
31362,470.911,255,255,255
31363,859.599,255,255,255
31364,269.092,255,255,255
31365,986.670,255,255,255
31366,515.759,255,255,255
31367,2638.595,255,255,255
31368,2212.533,255,255,255
31369,306.466,255,255,255
31370,366.264,255,255,255
31371,717.578,255,255,255
31372,1053.943,255,255,255
31373,343.840,255,255,255
31374,814.750,255,255,255
31375,568.083,255,255,255
31376,426.062,255,255,255
31377,291.516,255,255,255
31378,373.739,255,255,255
31379,246.668,255,255,255
31380,119.596,255,255,255
31381,328.890,255,255,255
31382,448.486,255,255,255
31383,597.982,255,255,255
31384,224.243,255,255,255
31385,403.638,255,255,255
31386,261.617,255,255,255
31387,246.668,255,255,255
31388,216.768,255,255,255
31389,403.638,255,255,255
31390,792.326,255,255,255
31391,657.780,255,255,255
31392,67.273,255,255,255
31393,2354.554,255,255,255
31394,485.860,255,255,255
31395,411.113,255,255,255
31396,373.739,255,255,255
31397,358.789,255,255,255
31398,553.133,255,255,255
31399,246.668,255,255,255
31400,545.659,255,255,255
31401,515.759,255,255,255
31402,134.546,255,255,255
31403,328.890,255,255,255
31404,1532.329,255,255,255
31405,515.759,255,255,255
31406,680.204,255,255,255
31407,381.213,255,255,255
31408,717.578,255,255,255
31409,89.697,255,255,255
31410,635.356,255,255,255
31411,164.445,255,255,255
31412,455.961,255,255,255
31413,844.649,255,255,255
31414,470.911,255,255,255
31415,216.768,255,255,255
31416,313.941,255,255,255
31417,67.273,255,255,255
31418,500.810,255,255,255
31419,67.273,255,255,255
31420,411.113,255,255,255
31421,67.273,255,255,255
31422,583.032,255,255,255
31423,418.587,255,255,255
31424,194.344,255,255,255
31425,448.486,255,255,255
31426,201.819,255,255,255
31427,276.567,255,255,255
31428,224.243,255,255,255
31429,754.952,255,255,255
31430,366.264,255,255,255
31431,179.395,255,255,255
31432,358.789,255,255,255
31433,313.941,255,255,255
31434,171.920,255,255,255
31435,216.768,255,255,255
31436,306.466,255,255,255
31437,149.495,255,255,255
31438,575.558,255,255,255
31439,889.498,255,255,255
31440,156.970,255,255,255
31441,209.294,255,255,255
31442,485.860,255,255,255
31443,530.709,255,255,255
31444,156.970,255,255,255
31445,874.549,255,255,255
31446,231.718,255,255,255
31447,358.789,255,255,255
31448,859.599,255,255,255
31449,702.629,255,255,255
31450,657.780,255,255,255
31451,388.688,255,255,255
31452,254.142,255,255,255
31453,246.668,255,255,255
31454,306.466,255,255,255
31455,343.840,255,255,255
31456,508.285,255,255,255
31457,246.668,255,255,255
31458,112.122,255,255,255
31459,328.890,255,255,255
31460,201.819,255,255,255
31461,441.012,255,255,255
31462,224.243,255,255,255
31463,67.273,255,255,255
31464,284.041,255,255,255
31465,313.941,255,255,255
31466,867.074,255,255,255
31467,680.204,255,255,255
31468,254.142,255,255,255
31469,725.053,255,255,255
31470,321.415,255,255,255
31471,343.840,255,255,255
31472,583.032,255,255,255
31473,112.122,255,255,255
31474,291.516,255,255,255
31475,1868.694,255,255,255
31476,261.617,255,255,255
31477,291.516,255,255,255
31478,261.617,255,255,255
31479,852.124,255,255,255
31480,799.801,255,255,255
31481,112.122,255,255,255
31482,269.092,255,255,255
31483,306.466,255,255,255
31484,358.789,255,255,255
31485,343.840,255,255,255
31486,298.991,255,255,255
31487,351.314,255,255,255
31488,1009.095,255,255,255
31489,231.718,255,255,255
31490,351.314,255,255,255
31491,493.335,255,255,255
31492,156.970,255,255,255
31493,515.759,255,255,255
31494,882.023,255,255,255
31495,67.273,255,255,255
31496,336.365,255,255,255
31497,351.314,255,255,255
31498,171.920,255,255,255
31499,388.688,255,255,255
31500,710.104,255,255,255
31501,254.142,255,255,255
31502,89.697,255,255,255
31503,269.092,255,255,255
31504,298.991,255,255,255
31505,455.961,255,255,255
31506,1270.712,255,255,255
31507,463.436,255,255,255
31508,747.477,255,255,255
31509,231.718,255,255,255
31510,508.285,255,255,255
31511,254.142,255,255,255
31512,403.638,255,255,255
31513,328.890,255,255,255
31514,269.092,255,255,255
31515,254.142,255,255,255
31516,112.122,255,255,255
31517,1480.005,255,255,255
31518,89.697,255,255,255
31519,134.546,255,255,255
31520,814.750,255,255,255
31521,291.516,255,255,255
31522,448.486,255,255,255
31523,239.193,255,255,255
31524,67.273,255,255,255
31525,284.041,255,255,255
31526,807.276,255,255,255
31527,403.638,255,255,255
31528,381.213,255,255,255
31529,336.365,255,255,255
31530,381.213,255,255,255
31531,306.466,255,255,255
31532,313.941,255,255,255
31533,672.730,255,255,255
31534,261.617,255,255,255
31535,358.789,255,255,255
31536,381.213,255,255,255
31537,553.133,255,255,255
31538,680.204,255,255,255
31539,478.386,255,255,255
31540,829.700,255,255,255
31541,373.739,255,255,255
31542,844.649,255,255,255
31543,186.869,255,255,255
31544,695.154,255,255,255
31545,142.021,255,255,255
31546,1719.198,255,255,255
31547,89.697,255,255,255
31548,358.789,255,255,255
31549,306.466,255,255,255
31550,358.789,255,255,255
31551,112.122,255,255,255
31552,171.920,255,255,255
31553,284.041,255,255,255
31554,351.314,255,255,255
31555,112.122,255,255,255
31556,276.567,255,255,255
31557,112.122,255,255,255
31558,403.638,255,255,255
31559,911.922,255,255,255
31560,284.041,255,255,255
31561,171.920,255,255,255
31562,261.617,255,255,255
31563,336.365,255,255,255
31564,328.890,255,255,255
31565,89.697,255,255,255
31566,134.546,255,255,255
31567,500.810,255,255,255
31568,276.567,255,255,255
31569,239.193,255,255,255
31570,291.516,255,255,255
31571,298.991,255,255,255
31572,568.083,255,255,255
31573,807.276,255,255,255
31574,1233.338,255,255,255
31575,321.415,255,255,255
31576,254.142,255,255,255
31577,343.840,255,255,255
31578,261.617,255,255,255
31579,343.840,255,255,255
31580,194.344,255,255,255
31581,747.477,255,255,255
31582,605.457,255,255,255
31583,403.638,255,255,255
31584,590.507,255,255,255
31585,313.941,255,255,255
31586,612.931,255,255,255
31587,523.234,255,255,255
31588,373.739,255,255,255
31589,343.840,255,255,255
31590,396.163,255,255,255
31591,246.668,255,255,255
31592,313.941,255,255,255
31593,313.941,255,255,255
31594,455.961,255,255,255
31595,231.718,255,255,255
31596,388.688,255,255,255
31597,1906.067,255,255,255
31598,276.567,255,255,255
31599,306.466,255,255,255
